mass_npea,size_npear,malign_ratio,damage_size,exposed_area,std_dev_malign,err_malign,malign_penalty,damage_ratio,tumor_size
11576.4,3120.69,0.26957,127.759,1600972.9924,161.72299999999998,4482.48,100,31.3144,1.8459999999999999
6108.28,2004.75,0.3282,46.0924,850483.7876,75.1586,2690.04,93,46.5464,0.0
7867.48,2420.53,0.30766,60.6567,1103972.0691,97.4469,2927.87,17,37.9207,14.196
6554.82,1849.7,0.28218000000000004,89.72,885243.2972,92.1841,3392.06,27,38.1967,6.78
8524.88,2790.83,0.32737,85.4647,1157664.393,131.405,3507.53,105,36.6707,15.694
8142.01,2804.39,0.34443,67.2183,1109972.0149,112.398,3469.5,27,37.2001,14.537
11758.9,3275.14,0.27852,132.665,1644044.0541,171.653,4533.78,92,30.8998,1.9369999999999998
8566.69,1828.71,0.21345999999999998,70.2525,1235373.3999,113.10600000000001,4057.08,101,34.8833,1.035
11833.4,2353.4,0.19887,152.37,1663949.2588,177.399,4672.74,142,29.6338,2.006
14963.4,4436.73,0.2965,202.829,2095779.6193,251.717,5321.37,294,24.6563,1.401
9494.7,3497.15,0.36832,78.6199,1286601.6799,147.36700000000002,4222.52,47,37.0615,18.686
6174.66,1632.27,0.26434,67.8244,848277.5366,93.3424,3115.7,65,39.5672,13.15
18265.6,6029.3,0.33009,257.53,2470653.9787,320.677,5719.37,327,21.328000000000003,2.6630000000000003
4889.41,1157.66,0.23676,38.9221,664258.2446,57.6767,2574.9,50,41.8549,10.795
12589.1,2639.78,0.20968,139.753,1731184.6366,208.05900000000003,4885.04,142,30.1142,0.7190000000000001
9917.02,3190.39,0.3217,66.3956,1363836.6959,128.917,3773.66,91,34.8776,19.445999999999998
14002.6,4502.41,0.32154,164.61900000000003,1936950.8206,203.30599999999998,4973.52,128,28.0168,4.243
16008.4,5203.51,0.32504,207.253,2248333.5175,256.944,5350.77,292,24.5489,1.9369999999999998
11871.0,4991.84,0.4205,103.51799999999999,1683858.4344,161.12,4599.6,74,34.2444,15.675999999999998
12953.3,5606.72,0.43283999999999995,119.12200000000001,1872551.5359,198.138,4653.28,138,31.0586,17.936
21359.4,5893.41,0.27591,302.107,2893605.7082,316.624,6589.96,286,18.727999999999998,1.281
11619.6,2447.12,0.2106,150.601,1648498.552,171.178,4604.66,54,29.9873,0.941
11429.4,3967.24,0.3471,112.447,1621958.9947,158.769,3910.07,66,33.8495,3.5060000000000002
10606.7,3759.3,0.35441999999999996,123.944,1515420.1689,177.49099999999999,4693.56,170,26.7131,17.410999999999998
19385.3,6772.19,0.34934,156.345,2774745.7345,302.551,11953.94,77,29.695,4.9
14527.8,2691.81,0.18528,176.877,2028984.4866,226.27599999999998,4685.18,26,28.5746,1.3030000000000002
4775.87,1648.92,0.34526,43.9411,649592.8319,60.5204,1941.64,36,42.9612,4.67
7159.77,1749.41,0.24433000000000002,70.9976,985282.7013,90.0148,3119.78,11,39.7977,0.0
6824.44,2179.62,0.31938,60.6754,917753.0686,97.4044,3243.21,22,46.5464,1.6469999999999998
12936.0,3144.71,0.24309,123.258,1806678.5441,140.661,4783.57,48,46.5464,3.365
6835.64,2597.78,0.38003000000000003,85.0407,854847.4870000001,157.298,3502.37,56,37.1297,15.024000000000001
15377.4,3690.88,0.24001,208.83900000000003,2128636.5025,245.343,5102.49,149,25.3914,3.0780000000000003
15090.7,4866.3,0.32247,189.877,1977749.9388,225.46099999999998,4356.03,112,30.3524,2.199
7006.07,2321.6,0.33136,75.9056,955506.6935,100.741,3804.18,32,36.0199,2.134
6093.92,1792.77,0.29418,64.9603,754198.0888,95.96600000000001,3111.27,29,39.3214,2.695
7166.59,2004.67,0.27971999999999997,73.6682,961963.4415,100.387,3488.98,79,37.4103,2.3169999999999997
10573.2,3808.41,0.36019,101.26799999999999,1485108.0728,133.722,3682.76,33,33.7073,13.620999999999999
12724.6,2444.08,0.19207,149.967,1736724.869,198.482,4855.69,138,29.8791,0.5589999999999999
7206.72,2482.44,0.34446,93.9468,938202.0859999999,121.889,3433.1,91,38.0937,15.245
15011.7,5001.18,0.33315,155.96,2057013.2104,235.6,5386.62,189,25.6843,1.298
7932.84,3099.34,0.39069,88.5418,1134636.1434,107.63600000000001,4027.01,37,34.7806,13.942
6750.11,1856.46,0.27502,40.2943,929992.8399,100.569,4167.66,27,39.841,18.548
11119.2,3361.17,0.30228,97.9458,1508559.4516,143.619,4697.84,59,38.4432,17.747
4737.53,1588.44,0.33528,46.4617,667122.5133,65.4409,2109.92,15,43.2017,6.086
7413.96,3115.56,0.42022,79.7735,1044703.5287,116.16,3305.57,45,37.4412,2.8789999999999996
11673.8,3314.39,0.28391,111.09899999999999,1636188.4017,152.718,4528.17,104,28.6035,18.097
6105.67,2271.33,0.37200000000000005,44.6521,856088.2901,88.2603,2079.62,10,42.3596,11.242
11445.6,2840.01,0.24813000000000002,126.823,1603128.5701,169.078,4672.98,166,28.8541,0.68
14619.8,3939.02,0.26943,210.793,2059297.4054,241.357,5003.79,139,26.4097,3.511
14572.0,4946.49,0.33945,162.875,2009428.2909,193.519,5017.14,74,27.2606,5.49
22854.6,7218.2,0.31583,202.822,3257452.9106,353.56800000000004,6414.25,251,20.8221,4.948
6419.14,1466.38,0.22843000000000002,55.9144,839035.2009999999,74.8455,2913.67,44,39.424,19.025
8114.34,2718.34,0.335,67.947,1161518.4807,106.02,3365.74,69,37.8567,18.467
7401.37,3075.27,0.4155,71.3507,998804.1426,115.094,5184.11,43,34.0811,18.998
12672.3,3819.24,0.30138000000000004,167.014,1764753.7377,199.87400000000002,4835.57,69,28.6781,3.27
5933.96,1696.4,0.28586999999999996,46.1302,826609.6675,78.3229,3062.63,15,41.4051,2.006
11779.3,4320.4,0.36677,132.291,1616708.5057,176.125,5047.21,69,28.8019,5.681
13381.8,4373.63,0.32683,122.941,1812082.2277,175.706,5059.97,69,46.5464,1.141
7902.83,1897.88,0.24015,84.0708,1120425.7983,113.351,3318.22,87,37.8658,11.498
8153.85,2899.91,0.35564,83.7001,1114266.1677,119.395,3698.68,24,37.3924,9.295
8642.06,2674.71,0.30949,95.04899999999999,1184979.1392,151.851,3265.32,13,36.5846,1.5219999999999998
7389.94,2244.93,0.30378,81.6571,1002674.2074,111.926,3126.52,83,38.8672,1.4569999999999999
10746.1,3701.92,0.34448,96.0574,1495600.2355,137.35,3872.9,98,36.2492,15.635
15051.3,3870.64,0.25716,184.99,2125416.3846,217.668,5690.95,75,23.0361,1.422
7526.04,2477.07,0.32913000000000003,84.8798,1065109.4074,120.74,3392.42,68,38.0357,4.448
7785.95,2120.45,0.27234,95.4813,1056934.3383,120.713,3894.17,38,35.9023,2.931
11787.2,3742.2,0.31747,117.016,1691620.8631,171.158,3979.38,22,33.2471,3.923
14990.6,4123.65,0.27508,205.291,2064912.1943,266.30400000000003,5088.44,180,25.5268,3.6060000000000003
7601.31,2719.77,0.3578,78.6805,1033847.9326,114.779,2932.78,111,38.4484,1.869
7472.25,2214.08,0.2963,77.5271,1036179.5002,107.92299999999999,3469.82,36,36.3644,4.931
8586.74,2134.38,0.24856,74.9132,1188137.8826,102.223,3677.58,57,35.9961,12.919
14851.5,4155.12,0.27976999999999996,186.887,2063448.1842,224.075,5639.56,139,22.7826,0.77
9741.34,3804.95,0.39059,91.6562,1390033.0411,148.157,3744.11,25,35.863,3.72
10352.4,2463.43,0.23795,120.615,1435298.8503,167.792,4651.35,68,29.914,1.8719999999999999
8675.5,2408.38,0.2776,84.719,1233031.9585,111.29899999999999,4044.88,38,34.5478,2.504
15564.5,5629.1,0.36166,194.109,2041866.5776,239.829,4393.87,109,30.1612,3.4389999999999996
7138.31,2131.95,0.29866,73.1498,1000812.3909,113.287,3407.61,69,38.0824,11.869000000000002
16618.1,4146.99,0.24954,221.535,2343624.4257,271.865,5604.18,114,21.8198,2.506
10460.7,4002.26,0.38259,93.486,1476133.9734,138.583,4683.63,34,32.4178,14.117
7768.28,2601.71,0.33491,51.0232,1050370.4775,112.884,3118.42,29,38.649,11.664000000000001
5457.32,1153.01,0.21126999999999999,31.6991,786432.8591,63.4893,2082.8,58,44.3344,8.811
12432.6,3074.6,0.2473,148.399,1729330.5259999998,194.166,4194.56,67,29.6884,1.844
12087.9,4232.21,0.35011,115.086,1714910.0547,185.065,4732.79,164,30.0613,19.680999999999997
16097.7,5157.42,0.32038,175.047,2182688.3081,247.36,4454.26,133,30.177,20.861
5186.63,1563.67,0.30148,43.5,715174.6159999999,63.5444,2018.13,11,43.2338,2.376
5259.44,1653.13,0.31431,55.3538,724171.0441,73.1405,3118.92,16,39.4812,7.922000000000001
8276.19,2559.47,0.30925,94.3027,1175808.76,106.145,3987.47,37,35.2655,2.38
9537.08,2981.47,0.31261,101.93,1339117.1809999999,134.842,3655.09,9,46.5464,1.95
7149.3,1956.24,0.27362,58.4411,955806.2566,99.6046,3442.19,54,33.6859,7.602
8821.03,2298.11,0.26052,86.4157,1258232.9333,115.274,3989.1,2,33.9552,1.722
4025.81,1206.57,0.2997,32.7381,555345.181,51.3178,1399.1,19,44.315,1.4469999999999998
6487.01,1972.55,0.30407,67.3214,930659.8319,83.333,3138.19,13,38.5969,2.5180000000000002
4916.09,1947.46,0.39614,24.4892,672231.6921,73.45100000000001,1940.98,23,44.5586,7.754
8896.38,2541.48,0.28567,63.0499,1232986.3629,110.12700000000001,3853.49,39,38.9357,8.089
5413.13,1643.76,0.30366,42.9789,728111.4234,87.6126,2678.99,25,41.0377,10.758
7337.2,1803.85,0.24584,55.2607,967461.3499,88.5885,3187.47,57,38.102,5.395
5804.16,743.85,0.12815,49.7395,795890.5737,65.094,2331.16,36,40.8319,6.112
7501.21,2235.22,0.29798,64.1537,943416.1355,115.464,3449.81,27,39.4709,2.128
12858.5,3473.02,0.27009,152.497,1787917.9033,188.088,4554.66,17,29.4452,2.449
5001.36,1560.99,0.31211,22.0497,690422.7823,63.7344,1842.26,41,43.8578,11.209000000000001
8821.12,1500.28,0.17007,77.7086,1191043.0066,99.3303,3757.55,39,36.5089,7.486000000000001
9334.81,3586.8,0.38423,87.4959,1314390.5914,132.893,3623.26,58,35.3865,7.4479999999999995
6161.79,2060.84,0.33445,41.098,863763.7917,84.8407,2842.05,43,40.54,14.64
8860.29,3326.02,0.37538,64.1586,1170278.7671,135.225,5102.42,41,34.861999999999995,5.782
10359.0,3731.48,0.36021,105.46,1460036.4891,135.95,3780.08,18,35.3018,2.461
5869.24,1540.53,0.26247,43.388999999999996,808192.6905,88.1767,2810.88,39,36.5857,14.253
16439.9,5538.41,0.33688,132.842,2157788.7369999997,244.85,4911.09,157,27.8206,7.558
4045.12,1372.71,0.33934000000000003,37.5257,554050.4497,49.3067,1394.85,15,44.0362,3.9989999999999997
6740.25,1847.7,0.27412,68.2007,891621.3594,95.6727,4113.32,24,32.8798,3.675
8407.97,2476.61,0.29455,63.8245,1208666.1801,103.22399999999999,2663.72,50,40.0252,13.824000000000002
9412.9,4222.96,0.44863000000000003,64.3116,1396225.5393,131.003,4266.45,70,38.9345,13.794
11252.3,2501.95,0.22235,150.03799999999998,1587249.6059,175.518,4605.81,53,29.9844,0.889
8152.12,3260.88,0.4,65.8575,1100988.7259,125.351,3831.63,82,36.283,14.99
9178.24,2592.09,0.28241,94.8819,1297715.0567,135.944,3757.6,28,35.3556,3.943
9225.58,2813.88,0.305,113.432,1266111.8411,155.57299999999998,4131.36,83,32.1038,1.043
11127.2,4501.16,0.40451,113.523,1587717.7837,169.145,4291.1,98,32.954,18.339000000000002
7043.59,2790.49,0.39616999999999997,70.5014,986059.6989,102.04700000000001,3918.41,60,34.6412,18.988
10244.5,2227.78,0.21746,108.016,1469328.265,143.82399999999998,4165.86,103,33.6785,16.389
5391.67,1663.16,0.30846,46.7482,747539.1272,79.0195,3135.04,56,41.7726,12.062000000000001
9430.39,3089.65,0.32761999999999997,99.9013,1257365.0252,148.793,4345.75,54,33.4333,0.0
6487.8,1870.88,0.28836,72.686,882938.5361,91.5939,2813.49,6,40.0738,12.261
6779.53,2821.09,0.41611000000000004,70.3453,959796.6962,109.194,3273.51,29,37.821999999999996,9.15
8745.52,2821.89,0.32266,88.69,1246185.4295,124.087,3435.19,41,35.3529,3.978
5070.81,1709.24,0.33707,45.3367,700400.6997,64.9645,1870.52,13,43.7854,4.343
6410.71,934.59,0.14578,56.8192,909516.3908,69.5735,2776.9,36,40.1957,15.854000000000001
8000.43,2048.2,0.25601,70.4163,1099196.748,93.3673,3633.73,76,37.3147,16.76
6596.25,1695.3,0.257,71.0059,909374.3678,104.194,3418.75,67,38.2154,13.845
6587.31,1718.75,0.26091,57.5019,940427.2399,79.8263,2559.35,65,41.4384,3.2960000000000003
6948.75,2399.55,0.34531999999999996,83.9605,938251.2722,111.494,3262.21,93,36.0839,4.37
10205.4,4097.63,0.40151,86.1088,1473065.7284,158.84,4394.6,55,34.9765,5.178999999999999
8799.57,2924.8,0.33237,86.8573,1183878.8039,140.54399999999998,3956.87,56,37.0834,5.9510000000000005
12088.2,4682.88,0.38739,118.935,1741151.4130000002,181.03599999999997,4928.9,81,28.7707,12.459000000000001
4031.35,1296.29,0.32155,35.6707,551807.2337,47.2597,1405.87,32,44.2627,11.912
13313.5,3463.99,0.26018,155.329,1852923.4813,214.11900000000003,4367.6,64,31.1912,1.511
9625.85,3281.74,0.34092,99.0344,1345885.8233,141.334,3635.94,14,34.0822,2.379
17478.1,6453.93,0.36925,186.365,2392490.2208,278.452,5845.78,128,25.9975,17.485
3777.37,966.05,0.25574,35.516,537130.631,46.3339,1738.29,11,44.6516,2.41
7379.15,2388.1,0.32361999999999996,56.4118,1003781.7345,115.179,3371.66,24,38.6982,5.9910000000000005
9212.84,2551.49,0.27694,97.3284,1270794.159,125.44,3915.51,19,33.7777,1.983
5385.43,2325.98,0.4319,51.4892,745762.0055,79.7331,2252.85,19,42.5742,2.583
13560.9,3814.87,0.28131,145.624,1836336.1558,189.203,5501.33,80,29.8574,16.002
9501.27,2682.04,0.28228000000000003,99.4986,1297886.0328,160.406,4141.77,75,33.2323,0.597
10957.2,3302.08,0.30136,129.597,1502091.0663,158.58,4896.19,70,29.3945,3.228
16265.4,4392.32,0.27004,248.45,2259370.8677,278.051,5294.9,199,25.5105,5.142
5263.27,1222.7,0.2323,51.9101,753837.2368,71.5106,2869.45,60,40.2265,1.4369999999999998
7978.1,3135.01,0.39295,60.897,1115804.5952,108.706,3520.42,44,38.6885,12.463
6322.73,1358.44,0.21485,55.315,852304.9711,77.2169,2453.63,33,41.2423,3.8960000000000004
12897.4,4637.06,0.35953,126.49700000000001,1807261.9925,211.699,5216.81,38,29.7951,2.499
8367.51,2537.74,0.30328,98.2032,1143060.3607,141.359,3270.67,10,36.5918,1.911
4850.75,1243.3,0.25631,46.4326,674089.558,56.4712,1917.07,15,43.8404,1.828
6374.94,1342.75,0.21061999999999997,54.4244,873619.7092,85.3685,2811.55,17,40.3535,1.064
7824.1,1725.93,0.22059,76.1947,1120635.2021,110.75,4035.67,106,34.9557,1.058
7638.49,2589.2,0.33896,66.6847,1091956.0585,112.175,3763.83,23,36.263000000000005,18.158
10953.5,2642.54,0.24125,120.251,1500469.4724,181.18200000000002,3891.61,70,33.1561,1.399
10884.0,2880.7,0.26466999999999996,160.972,1535619.3531,164.394,4729.67,28,28.2031,2.427
3871.06,1222.47,0.31579,36.8609,526179.5663,48.4631,1395.98,17,44.3133,1.6840000000000002
5766.76,1942.85,0.3369,46.7388,811283.4194,80.9773,2500.6,26,41.7333,1.944
5820.83,1367.63,0.23495,54.4647,761890.1616,90.37100000000001,3628.13,19,40.097,1.781
6610.61,1926.25,0.29138000000000003,71.7529,900402.2064,112.398,3027.9,83,39.1386,1.135
5963.25,1633.03,0.27384000000000003,62.8902,745854.4764,88.1384,3112.1,26,39.2032,2.367
9017.08,2640.87,0.29286999999999996,76.6562,1255612.9813,115.04299999999999,4306.55,61,34.3032,2.807
6121.76,2150.24,0.35124,37.8651,840457.6177,80.9762,2538.66,43,42.0552,13.765
5045.39,1134.63,0.22488000000000002,43.8354,721273.7405,53.2724,2406.79,21,42.2826,2.22
16982.9,5773.69,0.33997,204.113,2390837.6662,257.185,4953.18,124,26.8372,5.391
8111.04,2026.89,0.24989,75.3945,1114717.1676,102.38600000000001,3522.4,32,36.0448,4.886
6709.94,2002.95,0.2985,62.7617,913534.7043,78.8063,3172.51,36,38.9675,7.202999999999999
8461.82,2100.37,0.24821,87.7084,1135403.1575,126.305,4085.3,33,35.1327,2.9189999999999996
12526.6,3749.97,0.29936,134.871,1690308.6594,176.226,4076.34,178,31.7747,3.614
5287.68,1645.19,0.31113,30.6177,745775.1957,65.2904,2284.31,42,43.5399,10.909
16039.1,5139.98,0.32045999999999997,194.292,2146463.9733,245.578,5370.64,103,25.0612,7.397
8867.34,2535.72,0.28596,94.4561,1204839.6108,160.517,4136.11,71,33.766999999999996,0.61
11437.8,3211.71,0.28079,143.015,1539361.5323,177.84799999999998,4600.17,60,31.0192,3.803
11335.2,2461.41,0.21714,144.113,1601165.5847,179.945,4615.27,52,29.8928,1.044
8548.35,2183.14,0.25538,87.4833,1155791.0384,104.45,3790.82,30,35.5977,1.841
6773.03,2129.14,0.31435,69.3933,936377.1801,92.6319,3011.05,50,39.7335,2.886
11795.9,4306.46,0.36508,77.8412,1603360.7172,181.38,9592.65,92,34.4731,7.433
10187.6,2522.37,0.24759,102.05,1440153.8442,129.556,4027.83,43,33.797,6.813
8065.44,2468.92,0.30611,84.6971,1153209.3524,121.089,3479.88,24,37.1727,5.475
19390.6,6103.12,0.31474,265.618,2630779.1545,317.75,5857.17,329,20.4372,2.8080000000000003
20927.3,7545.19,0.36054,209.532,2937970.4265,366.88199999999995,6262.19,195,19.9989,19.839000000000002
17632.3,6623.33,0.37563,188.882,2420526.038,285.336,6162.64,211,26.0264,15.165999999999999
6997.86,2430.9,0.34736999999999996,66.8167,952989.7376,90.4288,3408.26,22,37.8181,4.538
11523.9,2182.26,0.18936,153.395,1610329.4875,170.36700000000002,4621.12,153,29.7657,2.155
12754.6,3393.25,0.26604,161.704,1775314.0372,201.231,4855.29,72,28.2035,3.386
8135.26,2361.04,0.29022,92.4233,1108056.082,119.917,3224.01,82,38.7058,1.801
11957.7,2999.68,0.25085,146.863,1600150.0311,182.357,4516.27,61,30.8159,4.162
16032.5,5224.64,0.32587,215.778,2223851.7859,253.178,5398.12,275,23.9233,2.011
3951.63,1046.51,0.26482,36.9538,559929.0933,42.3076,1787.93,7,44.5339,2.19
7112.64,1962.85,0.27596,74.3234,1028896.4493,110.20100000000001,4242.05,31,36.0766,2.895
10500.5,2275.8,0.21673,94.3829,1385058.1112,166.61700000000002,3825.25,96,33.5194,3.801
14096.5,4168.65,0.29572,169.637,1967441.8607,235.017,5345.39,158,24.8055,2.1590000000000003
9565.93,2719.35,0.28426999999999997,99.2638,1292598.9703,138.871,3642.18,17,36.0622,1.864
8588.0,2153.74,0.25078,81.1389,1215237.9407,110.719,3932.66,40,35.7441,2.562
11381.2,3466.39,0.30457,106.734,1679083.4224,150.618,4488.0,92,32.1667,20.058
13659.6,4048.73,0.2964,148.082,1881051.5977,205.25599999999997,4655.68,37,29.666999999999998,2.86
9113.26,2955.44,0.3243,92.1028,1266847.7348,138.088,3818.45,94,34.3962,17.718
7165.64,2126.29,0.29673,57.5127,928850.3132,119.346,5180.49,21,46.5464,8.859
16727.0,5463.21,0.32661,111.66,2324183.8977,260.58299999999997,4574.25,104,29.2236,20.928
8953.79,2487.05,0.27776,63.5098,1237752.0086,120.829,3905.54,37,36.1962,11.276
15728.7,2906.59,0.18479,176.403,2181870.3618,217.66400000000002,4751.49,36,28.3109,1.415
10387.7,2646.31,0.25475,89.2426,1462482.8791,137.35,4184.3,147,33.129,7.042000000000001
5494.05,1394.24,0.25377,52.8287,757732.5495,71.5468,2276.87,40,41.4116,13.148
6856.68,1860.91,0.2714,63.5111,948593.8881,82.7328,2852.3,25,39.5061,17.027
12905.0,4045.25,0.31346,164.952,1779076.8562,212.85,4896.91,107,27.8212,20.725
14932.2,4737.72,0.31728,181.65200000000002,2047660.1026,250.59099999999998,4912.64,22,28.18,2.9810000000000003
9929.73,3028.79,0.30501999999999996,130.261,1334027.912,165.46900000000002,4001.53,41,33.1548,1.611
10869.0,4490.89,0.41318,98.1241,1460952.8916,173.868,3963.43,83,33.8517,18.719
9184.24,3509.6,0.38213,60.2672,1237220.4267,134.994,4202.82,71,35.0952,17.779
6104.38,1547.6,0.25351999999999997,60.6842,845918.3967,84.6323,2496.79,92,40.8792,10.0
12930.2,4285.8,0.33145,134.075,1761539.6742,187.137,4064.84,220,31.9363,5.17
10064.2,3283.59,0.32626,120.76799999999999,1367466.622,173.144,3876.7,16,32.8302,2.815
9424.86,2032.0,0.2156,99.7599,1334476.8467,121.99600000000001,3563.73,119,46.5464,2.625
14879.2,5122.88,0.34429,158.601,2150888.4259,224.47299999999998,5669.72,83,24.8857,2.123
8409.78,2074.1,0.24661999999999998,77.7011,1187267.7426,129.66899999999998,3803.21,64,36.9188,11.757
7364.69,2457.38,0.33366999999999997,61.0069,1009997.7859,103.113,3111.58,54,39.0989,13.222999999999999
7946.35,3154.86,0.39702,52.2859,1101516.328,131.775,3810.87,70,37.0918,17.62
13106.7,4107.15,0.31335999999999997,84.3975,1846412.1544,171.0,5708.11,30,34.1598,17.305999999999997
19286.2,7441.29,0.38583,188.919,2604565.4213,339.30699999999996,6768.16,167,23.6155,10.877
13741.1,4891.31,0.35596,199.34799999999998,1869162.6684,251.33,4544.38,32,28.4276,2.8960000000000004
7300.76,2301.49,0.31523,62.04,1009571.9499,109.145,3059.55,60,40.9699,15.275
9073.37,3582.65,0.39485,85.6366,1253999.0892,128.563,4161.72,49,35.6488,9.742
7768.38,2637.51,0.33951,63.9673,1058694.3791,99.4408,4108.18,62,35.7043,8.54
17269.3,4728.78,0.27382,239.61599999999999,2369891.7346,293.284,5292.97,207,21.2863,4.435
6603.47,2050.3,0.31048000000000003,60.1729,899943.9871,88.3253,3236.02,29,38.2353,10.497
13572.1,5421.78,0.39947,170.035,1880153.8617,259.97900000000004,4392.62,44,27.4451,16.359
10081.4,3537.68,0.35091,97.2272,1418676.6968,132.94299999999998,3524.62,43,34.6822,10.532
5173.29,1122.38,0.21695,43.7239,708007.9096,74.3836,2830.72,15,37.3906,2.426
9228.85,3274.1,0.35475999999999996,67.4461,1291778.6772,125.836,3960.95,66,34.8578,16.178
15155.3,6038.41,0.39843,192.301,1993522.4397,244.857,4159.87,112,31.4418,3.6710000000000003
15174.4,3792.67,0.24993,144.178,2082961.4816,191.926,4312.25,103,30.4169,20.44
8350.07,2074.08,0.24839,77.3664,1245456.4492,140.358,4025.59,134,36.6378,15.546
7057.45,2034.2,0.28823000000000004,75.959,963244.3014,109.242,3041.55,81,39.2242,0.748
15117.1,3760.87,0.24878000000000003,183.838,2144698.1356,208.076,5667.95,67,22.9925,1.186
8215.4,2271.96,0.27654,96.1316,1161385.725,111.436,3539.71,94,36.8979,1.849
7875.62,2582.33,0.32788,95.6745,1051487.2508,115.169,4246.37,112,33.5879,3.072
8419.96,2597.5,0.30849,89.8791,1198455.5437,104.01700000000001,4009.9,21,36.056,1.525
8029.94,1424.53,0.1774,77.9317,1132835.6927,93.9351,3785.42,10,34.2144,1.915
6733.37,2322.59,0.34493,55.4093,931880.595,98.7528,3783.6,75,36.7785,1.4
8741.44,1795.34,0.20538,106.184,1176127.061,136.41,3986.96,41,34.1095,2.022
5552.42,1931.88,0.34793,47.1349,770692.6372,69.4912,2194.06,14,41.3795,2.3409999999999997
8469.47,3410.41,0.40267,80.8268,1204495.0942,126.63,3327.65,33,37.6721,2.748
9195.32,2889.84,0.31427,77.65,1304969.2871,131.707,4074.96,76,33.4138,4.513
9447.09,2320.7,0.24565,107.88,1300502.7163,137.97,3730.38,12,35.2386,3.27
